,FLWS,SRCE,FOXA,FOX,TWOU,DDD,MMM,SIXD,EGHT,AVHI,ATEN,AAC,AAON,AIR,AAN,ABAX,ABT,ABBV,ABY,ABEO,ANF,ABMD,ABM,AXAS,ACTG,ACHC,ACAD,AKR,AXDX,XLRN,ACN,ANCX,ACCO,ARAY,ACW,ACE,ACET,ACHN,ACIW,ACOR,ATVI,ACTA,ATU,AYI,ACXM,ADMS,AE,ADUS,ADPT
20150121,7.21,30.289023,33.574045,32.324924,18.01,30.459999,159.410841,8.2,8.69,13.68,5,28.959999,21.499747,26.318227,30.904811,58.743607,43.373158,61.161679,30.444251,3.19,25.514758,37.810001,28.649941,2.86,12.706759,58.130001,32.470001,34.085973,20.35,39.040001,87.40518,17.424026,8.29,6.7,4.46,110.540001,19.64603,14.89,18.200001,42.82,19.896344,17.01,23.55765,149.662438,18.110001,16.6,55.991288,22.32,31.200001
20150122,7.49,31.756042,34.217607,33.057555,18.110001,30.690001,162.696354,8,8.8,13.98,4.96,29.07,22.425431,27.307262,32.102284,59.0418,43.796455,61.434808,30.594686,3.1,26.341265,38.939999,29.181588,2.93,12.830126,59.389999,32.57,34.711403,21.34,38.810001,88.552908,17.433728,8.5,6.68,4.52,113.43,19.775084,15.48,18.790001,43.549999,20.38138,16.93,23.248336,150.331017,18.959999,16.790001,57.846478,22.66,32.639999
20150123,7.49,31.149674,33.950281,32.90905,18.200001,29.860001,160.862359,7.54,8.16,14.18,5.37,27.889999,22.365708,28.029257,32.311845,59.538785,43.176275,60.898303,32.042622,3.14,26.117623,39.48,29.033908,2.91,12.915533,60.419998,31.879999,34.447549,20.4,39.240002,88.275873,17.103874,8.51,6.77,4.52,112.879997,19.546757,15.99,18.85,43.759998,20.440771,16.690001,23.398005,151.548435,19.34,17.01,56.287329,22.83,31.51
20150126,7.32,31.198574,34.197805,33.087255,18.27,30.200001,161.078125,7.03,7.93,14.42,5.21,28.299999,22.684224,28.123466,32.730959,59.320111,43.461755,61.28849,32.907621,3.2,26.419054,39.57,28.974837,3.12,12.763697,61.220001,32.279999,35.278198,21.969999,41.040001,88.137355,17.07477,8.46,6.89,4.55,112.900002,19.675811,15.6,19.08,44.5,20.628846,16.469999,23.657427,153.763736,19.35,17.129999,57.135981,23.040001,33.470001
20150127,7.18,30.895391,33.821568,32.661539,17.969999,29.309999,160.479868,7.25,7.95,14.65,5.2,27.719999,22.724038,28.559795,32.441569,60.145104,42.999081,61.551863,32.89822,3.23,26.253753,38.630001,28.876383,3.23,12.545434,60.669998,31.700001,35.200021,21.66,40.73,85.248256,17.327011,8.31,6.94,4.47,111.300003,19.427629,15.42,18.67,43.700001,20.262595,16.459999,23.358093,152.965427,18.92,17.049999,57.599777,23.09,33.07
20150128,7.2,29.555514,33.227514,32.027908,17.77,29.139999,160.783898,6.7,7.94,14.63,4.87,26.620001,22.126822,28.232548,32.232012,59.578541,42.733289,60.332531,32.409306,3.35,25.398076,49.939999,28.561332,2.91,12.374618,59.080002,31.219999,35.48342,20.49,39.41,83.467301,17.336713,8.24,7.3,4.31,109.300003,19.735374,14.81,18.469999,42.540001,20.460569,16,23.158536,151.358835,18.43,17.030001,57.629383,22.73,32.43
20150129,7.65,30.699788,33.514638,32.245719,17.98,28.9,162.931739,6.75,7.84,14.8,4.7,26.27,22.445337,28.232548,32.321822,59.369808,44.554448,61.571372,31.826369,3.25,25.368904,52.25,29.024063,2.89,12.925023,58.950001,31.049999,35.854767,22.92,39.310001,84.733754,17.375519,8.29,7.39,4.36,110.129997,20.11261,15.22,18.799999,42,20.539758,16.549999,23.487806,151.598333,18.75,17.16,58.221465,22.799999,31.469999
20150130,7.89,29.243982,32.831476,31.532888,17.790001,29.08,159.175471,6.75,7.71,14.99,4.8,25.52,21.708772,28.420963,31.593359,61.109255,44.062243,58.869333,30.951966,3.14,24.814658,51.740002,28.423498,2.96,11.881152,57.75,30.43,35.366149,21.5,39.470001,83.140791,17.327011,7.92,7.37,4.4,107.959999,19.258866,14.85,18.469999,41.549999,20.688238,16.1,23.058759,149.572632,18.200001,16.83,57.274133,22.18,31.450001
20150202,9.04,30.060414,33.435433,32.136814,18.110001,30.25,161.254653,6.27,7.97,15.59,4.78,25.59,22.455291,28.242464,31.862792,60.701728,44.524917,59.210748,31.337459,3.19,24.629909,51.860001,28.856692,3.25,11.995029,57.299999,31.110001,35.072979,21.25,38.610001,84.921746,17.346413,8.13,7.7,4.45,109.309998,19.814792,14.36,18.799999,40.889999,20.915907,16.200001,23.647451,151.219132,18.51,16.959999,58.083313,21.690001,31.530001
20150203,8.93,30.788316,34.257208,32.998154,17.66,28.620001,162.745394,6,7.97,16.059999,5.02,27.459999,23.17195,28.510213,31.284012,59.111378,45.115566,60.137441,31.215229,3.15,25.067473,52.889999,29.752618,3.45,12.479005,58.810001,31.76,35.463875,22.27,37.490002,86.989626,17.424638,8.14,7.66,4.7,111.010002,20.489845,14.5,19.309999,40.790001,21.440538,16.139999,24.38581,153.953336,19.309999,16.66,59.139193,21.469999,32.740002
20150204,9.57,30.55224,34.316615,33.097157,17.870001,28.83,161.637144,7.6,8.1,15.21,4.81,27.34,23.480511,28.173049,31.433696,58.077649,44.465851,55.513733,31.205825,3.1,24.795211,54.150002,29.32927,3.24,12.260741,60.16,31.360001,35.600687,21.76,37.310001,86.415762,17.405081,7.76,7.66,4.77,111.620003,20.291301,12.05,19.469999,40.27,21.301957,15.96,23.447894,152.646112,19.280001,16.950001,60.323359,21.5,33.439999
20150205,9.25,30.847337,32.475042,31.463586,17.969999,29.639999,163.343652,6.86,7.98,15.6,4.77,28.5,23.570093,28.490379,31.154285,58.564692,44.938372,56.567238,31.158815,3.1,25.106366,55.52,29.536021,3.31,12.317679,61.169998,32.509998,35.972038,22.16,37.639999,87.533809,17.541977,7.89,7.66,4.85,113.099998,20.877009,11.08,19.85,42.299999,21.598917,16.139999,23.906873,153.733801,18.459999,17.110001,61.468052,21.43,34.099998
20150206,9.28,31.486708,33.247317,32.245719,18.200001,28.49,162.872896,7.57,7.9,14.23,4.94,28.66,23.102273,28.589546,32.132224,58.773428,44.790709,55.50398,30.275012,3.09,25.067473,57.939999,29.664009,3.29,12.678289,61.869999,32.48,34.623452,22.1,37.080002,87.217196,17.541977,7.93,7.62,4.88,112.879997,21.075553,10.82,19.99,40.400002,21.885979,16.17,24.246119,153.913428,19.27,16.67,61.37924,21.389999,34.959999
20150209,9.62,30.768644,33.712658,32.671438,18.309999,28.860001,161.666565,7.73,7.64,14.44,4.93,28.15,22.554827,28.014383,31.663212,59.37975,43.825986,54.118818,30.622891,3,23.443629,56.810001,29.348959,3.3,12.497985,61.799999,32.119999,34.340053,22.74,36.57,86.435554,17.541977,7.87,7.47,4.83,111.970001,19.894211,11.66,19.42,39.91,21.816689,16.040001,24.954546,157.336158,18.5,16.85,63.54034,21.129999,33.779999
20150210,10.01,30.8375,34.118595,32.928848,18.25,29.77,162.627709,8.49,7.72,14.49,4.89,27.92,22.743945,28.629213,31.054497,59.121316,44.219748,55.494224,31.986208,3,23.608931,57.689999,29.181588,3.13,12.2987,63.93,33.470001,34.476865,23.09,37.669998,86.593857,17.453973,8.07,7.6,4.87,111.75,20.053047,11.48,19.67,36.060001,22.054257,16.290001,25.074279,160.18013,18.25,16.98,64.438336,21.32,33.77
20150211,10.15,30.512895,34.475029,33.235763,17.59,31.41,162.316843,7.9,7.86,14.82,4.01,27.91,22.793713,28.89696,30.91479,58.117408,44.229595,55.29913,31.30925,3.13,23.832573,58.900002,29.083136,3.21,12.317679,64.730003,33.330002,34.369369,23.02,39.200001,87.029204,17.551755,7.51,7.58,4.88,112.459999,19.894211,11.23,19.690001,36.889999,22.430406,16.049999,24.754988,160.549341,18.719999,16.690001,64.783716,21.299999,34.32
20150212,10.35,31.083413,34.069092,32.988252,17.49,32.41,163.728044,8.4,7.93,15.12,4.23,28.200001,23.291392,29.125043,31.373823,59.916491,44.515075,55.650298,32.268272,3.1,24.532673,59.93,29.280042,3.42,12.422067,63.650002,33.84,35.033889,23.190001,37.950001,88.147243,17.541977,7.57,7.76,5.09,112.959999,19.586465,11.09,20.059999,36.650002,22.707569,15.99,25.104213,162.275674,19.1,16.950001,64.921868,21.389999,34.290001
20150213,10.33,31.132595,34.376022,33.324867,17.110001,32.810001,163.757648,7.8,7.96,15.16,4.14,29.110001,23.261532,29.273791,31.284012,60.562573,45.371511,56.625763,32.343491,3.1,25.35918,60.389999,29.112671,3.46,12.460026,63.200001,34.209999,34.662542,22.860001,38.02,88.83984,17.600645,7.8,8,5.13,113.050003,19.854501,10.89,20.65,36.139999,22.875847,16.07,25.453437,163.054021,19.1,16.98,63.727835,21.57,34.869999
20150217,10.75,31.034229,34.712653,33.661482,17.129999,30.940001,164.724755,7.99,7.85,15.1,4.11,29.360001,23.032598,29.174625,30.834959,60.741488,45.686523,57.279327,31.901588,3.1,25.242496,60.619999,29.654166,3.45,12.488495,63.18,35.029999,34.721174,22.959999,38.48,88.355028,17.493085,7.82,7.98,5.14,113.910004,20.142393,11.2,20.27,37.439999,23.251996,15.98,25.593126,163.143842,19.66,16.93,64.823189,21.290001,35.029999
20150218,10.65,30.896518,34.316615,33.285264,17.200001,30.41,165.198438,8.1,7.7,15.2,4.42,29.450001,23.142089,29.680372,30.775086,60.194805,45.686523,57.786569,32.625556,3.1,25.057749,60.57,30.156276,3.31,12.630841,62.75,35.720001,34.78958,22.09,38.5,88.483649,17.483306,7.71,7.8,5.18,113.709999,20.608973,12.1,20.49,37.48,23.172807,15.77,25.662971,161.467391,19.719999,17.379999,65.138966,21.48,35.529999
20150219,10.36,30.729297,34.455227,33.512974,17.49,30.65,164.892518,8.24,7.68,15.01,4.47,29.379999,23.331207,29.700205,30.735169,59.966193,45.883406,57.552456,32.597347,3.1,24.921617,60.52,30.21535,3.22,12.602371,62.59,36.799999,34.115289,19.43,40.52,89.314757,17.483306,7.77,7.65,5.27,113.919998,20.599045,12.39,20.450001,37.939999,23.083718,15.58,25.633038,159.92067,19.76,17.4,65.75078,21.440001,41.130001
20150220,10.32,30.798153,34.950273,33.938693,17.620001,31.07,165.908971,8.52,7.62,15.13,4.38,30.389999,23.629814,29.660538,30.665317,59.807154,46.739842,59.796026,32.653761,3.1,25.077196,60.349998,30.146433,3.16,12.175333,63.799999,37.450001,34.45732,18.049999,39.98,89.53243,17.581088,7.69,8.04,5.32,114.5,20.797591,12.16,20.459999,37.41,23.073819,15.37,25.523282,159.840838,19.66,17.280001,66.096168,21.4,41.889999
20150223,10.45,30.542403,35.01958,34.057501,17.790001,30.790001,166.589898,8.6,7.51,14.91,4.37,32.099998,23.490464,31.286859,30.276138,61.655938,46.582337,59.083936,31.422075,3.1,24.97996,61.119999,30.451638,3.09,11.985539,62.650002,37.619999,34.750493,18,40.48,89.611585,17.532198,7.66,8.08,5.36,113.559998,20.708246,12.63,20.389999,37.189999,23.133213,15.2,25.144125,160.439574,19.34,17.450001,66.668509,21.18,40.759998
20150224,11.42,30.896518,34.89087,33.720886,17.67,30.82,166.895819,8.61,7.64,14.65,4.37,33.259998,23.759212,29.075459,29.777191,60.552631,46.73,59.376575,31.995608,3.12,24.950788,60.919998,30.6387,3.13,12.28921,61.650002,37.439999,34.017567,18.370001,39.509998,89.888621,17.52242,7.57,8.39,5.37,114.510002,21.154971,12.26,20.48,36.549999,23.30149,15.38,25.403547,161.068244,19.41,17.26,69.382221,21.24,41.709999
20150225,11.93,30.80799,34.554239,33.621879,17.879999,30.02,166.668848,8.65,7.42,14.71,4.4,37.330002,23.500418,28.956461,29.637486,61.546601,46.661091,59.132709,31.359883,3.2,24.1729,60.169998,30.25473,3.23,12.336659,62.07,37.400002,33.91007,19.030001,40.650002,89.641267,18.813133,7.53,8.53,5.3,114.230003,21.145043,12.64,20.450001,36.040001,23.222299,15.6,25.273836,159.661226,19.77,17.309999,71.947919,21.389999,42.75
20150226,12.31,31.053903,34.475029,33.463472,17.870001,30.059999,167.37938,8.66,7.41,15.35,4.4,36.610001,23.460603,28.321797,29.607548,61.089376,46.867817,59.035164,30.582992,3.12,23.36584,61,30.6387,3.15,12.053994,63.130001,37.779999,33.489859,20.24,41,89.344446,19.272705,7.48,8.71,5.31,114.779999,21.194681,12.49,19.889999,35.560001,23.113415,16.469999,25.443459,158.912814,19.780001,17.200001,70.053248,21.58,44.599998
20150227,12.48,30.365347,34.653246,33.701084,18.48,30.469999,166.431999,8.65,7.41,15.14,4.33,35.990002,22.405523,29.154791,29.747253,60.651314,46.631557,59.015654,31.066182,3.3,24.258115,60.790001,30.609163,3.05,12.015666,63.23,37.970001,33.382362,20,40.630001,89.077299,18.51979,7.61,8.98,5.39,114.010002,21.254244,12.14,19.85,33.84,23.083718,16.76,25.383593,158.14444,20,17.280001,65.997481,21.9,44.349998
20150302,12.87,30.640769,34.811661,33.918891,18.18,30.25,168.257675,8.55,7.75,15.36,4.3,34.27,22.962924,30.434033,29.667422,62.274126,46.483897,58.976635,30.857747,3.33,23.944348,62.189999,30.67808,3.03,12.063576,66.290001,38.23,33.470314,19.77,39.889999,90.215131,17.952658,7.63,8.81,5.32,114.370003,21.323734,12.35,20.469999,35.009998,23.014428,15.99,25.333702,160.659109,20.4,17.299999,67.655313,22.41,45.279999
20150303,12.62,30.58175,35.286905,34.28521,17.860001,29.25,166.057007,8.64,7.66,15.61,4.26,30.73,22.405523,30.424116,29.048728,61.517479,46.355923,58.157244,30.895645,3.49,23.522723,60.150002,30.628854,3.16,11.747374,65.389999,38.139999,33.343272,18.709999,41.169998,89.878725,17.981992,7.58,8.59,4.86,113.830002,20.90679,12.14,20.15,35.200001,22.865948,15.66,25.30377,159.57142,19.959999,17.25,67.576374,22.139999,43.799999
20150304,12.59,30.463711,34.623545,33.730784,17.629999,28.93,164.961604,8.68,7.44,15.38,4.31,32.66,22.186545,30.642281,28.440011,61.836068,46.277168,58.791298,30.905117,3.5,19.875182,61.240002,28.915765,3.13,11.498245,65.589996,38.139999,33.255321,17.799999,41.009998,89.947991,18.001548,7.46,8.65,5.01,112.599998,20.738026,11.63,20.02,35.740002,22.69767,15.3,24.645234,159.32195,19.58,17.360001,66.5797,22.17,43.709999
20150305,12.34,30.542403,34.524533,33.691182,17.799999,29.01,165.366216,8.68,7.51,15.54,4.44,32.099998,22.126822,31.038944,27.990957,61.875892,46.700465,55.464961,31.653587,3.55,19.816349,61.380001,29.339113,3.11,11.42159,66.809998,39.259998,33.382362,17.940001,41.34,91.075927,18.069995,7.55,8.85,4.97,113.190002,21.025917,10.99,20.15,35.299999,23.054024,15.48,24.685144,159.611329,19.790001,17.4,67.092835,21.969999,43.91
20150306,12.23,30.483384,34.148301,33.265463,17.74,28.5,162.198426,8.28,7.12,15.49,4.33,29.299999,21.818262,31.088528,28.013928,62.114832,45.77512,54.274892,31.28409,3.5,19.77713,60.349998,28.915765,3.21,11.038316,66.720001,38.939999,32.180363,18.15,40.549999,89.710526,18.285115,7.56,8.64,4.72,111.980003,21.244316,11.39,20,34.740002,22.836251,15.25,24.824833,158.234261,19.440001,16.860001,65.76065,22.99,43.380001
20150309,12.32,30.650605,34.526178,33.464364,18.049999,28.01,164.181986,8.68,7.06,15.65,4.25,26.200001,21.818262,31.713273,27.844146,63.060643,46.099977,54.177347,31.075655,3.49,20.316416,59.91,28.9453,3.33,11.105389,67.330002,38.93,32.434443,19.23,41.040001,89.829258,18.128665,7.47,8.71,4.64,112.830002,21.313807,11.07,20.07,33.880001,23.083718,14.88,24.725056,159.950606,19.530001,16.559999,66.196283,22.24,42.869999
20150310,12.41,30.286655,34.098579,33.036736,19.129999,27.549999,160.126038,8.63,7.18,14.99,4.25,25.799999,21.688866,31.495109,28.003942,62.005316,45.450262,54.469986,30.8009,3.47,20.600768,59.09,28.659786,3.15,10.635877,67.309998,45.880001,32.375811,18.549999,40.98,87.128144,17.913545,7.23,8.51,4.62,110.110001,21.08484,11.13,19.98,35.43,22.509595,14.6,24.465632,158.743176,18.9,16.34,63.483485,21.780001,42.369999
20150311,12.68,30.748971,33.999135,32.987009,19.23,27.33,159.603009,8.55,7.27,15.44,4.25,24.65,21.778446,32.169435,28.243633,61.70664,45.578237,55.230847,30.73458,3.48,20.992977,58.700001,28.925609,3.23,10.837097,67.779999,44.759998,32.444217,18.82,41.02,85.940845,17.952658,7.33,8.83,4.58,110.82,20.686637,11.22,20.139999,35.18,22.578885,14.53,24.455654,160.569303,18.860001,16.690001,63.453777,21.43,41.73
20150312,13.04,31.909679,34.386961,33.2953,21.15,27.84,162.306979,8.68,7.23,16.08,4.49,26.129999,22.325895,32.65535,28.513285,62.70223,46.513428,56.576991,31.4641,3.48,20.738041,61.259998,29.545866,3.16,11.067061,69.470001,34.82,33.235776,19.719999,42.060001,87.266662,18.236223,7.52,8.78,4.8,112.690002,21.532817,11.29,20.48,34.25,22.55909,14.84,25.074279,160.798812,19.09,17.24,63.790405,22.379999,46.610001
20150313,13.07,31.388345,33.830085,32.798059,21.459999,27.23,160.599736,8.7,7.27,16.450001,4.32,27.74,22.047194,32.714851,28.543247,62.602672,46.149197,56.576991,30.545097,3.4,20.502716,60.860001,29.260351,3.15,10.827514,70.160004,34.450001,33.255321,20.02,41.200001,86.94016,18.373118,7.49,8.73,4.76,111.739998,21.154525,11.3,20.299999,34.349998,22.757062,14.64,25.154101,159.082453,18.799999,17.41,59.404382,22.66,45.5
20150316,12.63,31.299816,34.158241,33.136183,22.32,26.92,164.024101,8.6,7.5,16.469999,4.29,28.790001,22.345802,33.171014,28.453362,63.648041,47.084389,57.669511,31.113553,3.49,20.110507,61.240002,29.723083,3.16,10.501731,70.970001,35.18,33.636442,20.809999,41.049999,87.969155,18.157998,7.47,8.72,4.52,114,21.821515,11.21,20.469999,34.470001,22.945137,14.88,24.465632,161.577159,19.440001,17.41,59.503387,22.91,46.32
20150317,12.5,31.781807,33.680921,32.798059,22.889999,26.700001,162.07013,8.68,7.55,16.26,4.26,29.540001,22.156684,32.427269,28.133774,63.857113,46.355923,58.264545,31.682009,3.28,20.287001,60.119999,30.589472,3.18,10.290929,70.260002,34.310001,33.421453,20.690001,41.52,87.899889,18.275337,7.42,8.67,4.45,113.360001,22.020617,11.44,20.309999,33.959999,22.875847,14.98,24.495565,160.898606,19.16,17.92,60.038028,22.780001,46.099998
20150318,12.57,31.23096,34.725059,33.683148,23.02,27.67,164.280677,8.65,7.95,16.280001,4.37,29.77,22.405523,32.595849,28.213671,62.901348,46.651245,58.42062,32.174672,3.33,20.296807,60.439999,31.121121,3.4,10.664623,70.370003,34.459999,34.173924,20.91,41.32,89.967776,18.285115,7.51,8.76,4.64,114.75,22.070392,11.45,21.09,34,23.341084,14.81,25.513304,166.756173,19.41,17.98,60.226144,22.959999,46.650002
20150319,12.67,31.162105,34.267628,33.394751,22.290001,27.49,163.481332,8.55,7.84,16.309999,4.28,30.190001,22.345802,33.161095,28.163736,63.996495,46.700465,59.688724,31.445151,3.31,20.92434,61.099998,31.219573,3.12,10.472985,71.599998,34.990002,34.183695,21.98,42.439999,89.235609,18.353562,7.46,8.82,4.7,113.68,22.070392,11.42,21.43,35.130001,22.915441,14.67,24.665188,165.498846,19.59,17.99,59.463787,23.059999,48.630001
20150320,12.39,31.585076,35.102939,34.210227,22.5,27.610001,164.300418,7.75,8.17,16.35,4.45,30.709999,23.321253,32.952847,28.193697,65.320631,46.73,58.918109,32.21257,2.91,21.444018,60,31.731531,2.91,10.65504,72.769997,34.450001,34.515955,21.370001,41.82,90.511959,18.14822,7.79,8.99,4.52,113.540001,21.791649,11.06,21.889999,34.740002,23.182705,15.97,24.715078,167.813926,19.59,17.940001,57.741059,22.280001,49
20150323,12.64,31.899844,35.351543,34.458848,22.540001,27.959999,163.945152,8.5,8.71,16.219999,4.6,28.799999,23.410836,32.685099,27.993955,63.528571,46.73,58.996144,31.909393,3.1,22.01272,61.43,31.672458,3.03,10.942497,73.68,33.990002,34.78958,21.33,41.150002,90.571322,18.30467,7.9,8.89,4.61,113.540001,21.83147,10.85,21.9,34.720001,22.945137,16.15,24.076496,164.690548,19.559999,17.75,58.661827,23.27,47.82
20150324,12.64,31.899844,34.874223,33.931769,22.65,28.190001,164.132655,8.6,8.78,16.26,4.34,28.139999,23.400882,33.022263,29.002656,64.086102,46.267325,58.167,31.625165,3.11,22.022524,72.480003,31.879213,3.1,10.75086,73.529999,33.650002,34.594136,21.02,41.75,88.463864,18.236223,8.04,9.3,4.55,112.349998,22.418819,10.56,21.860001,34.759998,22.945137,15.64,24.166296,163.812422,19.629999,17.690001,60.295449,22.93,47.700001
20150325,12.04,31.211287,34.068744,33.076513,22.629999,27.809999,160.560253,8.65,8.51,15.78,4.18,27.969999,23.390928,32.476851,28.04389,64.215526,45.804651,56.791594,30.943015,3.04,21.698952,70.519997,31.111276,3.1,10.482567,70.739998,31.200001,34.095744,20.52,36.779999,87.276558,18.246002,7.96,9.11,4.6,111.589996,21.901155,10.17,21.559999,33.630001,22.470001,15.06,24.006651,161.397548,18.84,16.719999,60.978598,22.58,45.990002
20150326,11.59,31.486708,33.75053,32.827892,22.48,27.700001,160.451699,8.13,8.38,16.219999,4.25,28.08,23.410836,32.576016,27.654392,63.94672,45.77512,55.864901,30.838798,3,21.483238,69.029999,31.239264,3.25,10.329257,70.68,30.370001,33.675532,21.48,36.16,93.173488,17.981992,7.87,9.22,4.5,111.260002,21.861334,10,21.52,32.939999,22.48,15.02,23.777162,165.558716,18.639999,16.719999,63.305268,22.469999,47.029999
20150327,11.71,31.644092,33.511872,32.559385,22.49,27.34,161.349735,8.13,8.41,16.299999,4.25,29.27,23.649722,32.665265,27.69434,64.115969,46.050754,56.235579,32.089403,3.04,21.296938,70.309998,31.505089,3.26,10.175947,71.989998,31.959999,33.832988,22.299999,37.549999,92.945927,18.187333,8.07,9.3,4.39,110.900002,21.731919,10.16,21.51,34.200001,22.76,15.01,24.036586,167.644288,18.57,17.5,63.938918,22.57,50.130001
20150330,11.9,31.771968,34.068744,32.967123,23.950001,27.09,163.866202,8.64,8.45,16.200001,4.29,29.860001,24.595311,31.19761,28.083839,66.24653,46.34608,56.811104,31.909393,3.12,21.512654,73.470001,31.829987,3.19,9.917237,72.099998,33.349998,34.551372,22.76,38.139999,93.420843,18.216667,8.3,9.31,4.61,112.209999,22.289402,10.24,21.629999,33.91,23.02,15.1,23.906873,172.204619,18.780001,17.469999,66.315095,22.950001,49.799999
20150331,11.83,31.604749,33.65109,32.698612,25.58,27.42,162.780663,8,8.4,15.96,4.33,30.58,24.416148,30.44395,28.273594,63.827247,45.607772,57.103743,32.004134,3.14,21.610707,71.580002,31.523264,3.25,10.252602,71.599998,32.59,34.325032,22.5,38.060001,92.698572,18.324227,8.31,9.3,4.66,111.489998,21.901155,9.86,21.66,33.279999,22.73,15.49,23.687361,167.803952,18.49,17.49,66.542807,23.02,50.220001
